Tools	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781830	1	OK	0.0002326	0.7347431	-0.6782737	0.0098609	-43.325	-67.221	-140.228	0.0386185	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781830	1	OK	0.2039350	-0.8003800	0.4334463	-0.3604536	-148.142	52.284	35.919	0.0957435	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781838	1	OK	0.0002433	0.7347423	-0.6782745	0.0098660	-43.325	-67.223	-140.228	0.0386319	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781838	1	OK	0.2050366	-0.8004736	0.4324297	-0.3608415	-147.546	52.491	36.003	0.0954750	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781846	1	OK	0.0002390	0.7347381	-0.6782789	0.0098803	-43.326	-67.223	-140.228	0.0387974	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781846	1	OK	0.2061531	-0.8007755	0.4308098	-0.3614727	-147.012	52.697	36.062	0.1002835	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781854	1	OK	0.0002391	0.7347375	-0.6782795	0.0098822	-43.327	-67.221	-140.229	0.0387983	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781854	1	OK	0.2065782	-0.8009141	0.4293552	-0.3626516	-146.398	52.868	36.044	0.0980483	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781862	1	OK	0.0002408	0.7347371	-0.6782799	0.0098838	-43.327	-67.219	-140.231	0.0387466	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781862	1	OK	0.2072265	-0.8010257	0.4280364	-0.3635930	-145.742	53.042	36.080	0.1003244	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781870	1	OK	0.0002281	0.7347327	-0.6782843	0.0099109	-43.325	-67.221	-140.230	0.0390273	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781870	1	OK	0.2087593	-0.8007257	0.4274918	-0.3640175	-144.881	53.175	36.162	0.1005880	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781878	1	OK	0.0002248	0.7347282	-0.6782891	0.0099149	-43.325	-67.220	-140.231	0.0390565	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781878	1	OK	0.2100826	-0.8009576	0.4249685	-0.3656967	-144.050	53.400	36.521	0.1030532	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781886	1	OK	0.0002220	0.7347253	-0.6782921	0.0099251	-43.326	-67.221	-140.232	0.0392796	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781886	1	OK	0.2118962	-0.8004885	0.4230515	-0.3678934	-143.203	53.632	36.752	0.1048089	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781894	1	OK	0.0002177	0.7347241	-0.6782933	0.0099348	-43.325	-67.221	-140.233	0.0393914	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781894	1	OK	0.2150655	-0.7983819	0.4249003	-0.3685009	-142.394	53.869	36.910	0.0992570	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781902	1	OK	0.0002184	0.7347239	-0.6782934	0.0099365	-43.325	-67.220	-140.234	0.0393142	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781902	1	OK	0.2168402	-0.7985366	0.4228762	-0.3694529	-141.558	54.034	37.143	0.1003187	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781910	1	OK	0.0002207	0.7347233	-0.6782941	0.0099376	-43.327	-67.220	-140.234	0.0392720	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781910	1	OK	0.2183671	-0.7987385	0.4195321	-0.3719214	-140.661	54.259	37.556	0.1029483	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781918	1	OK	0.0002100	0.7347233	-0.6782940	0.0099440	-43.327	-67.218	-140.237	0.0393521	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781918	1	OK	0.2207887	-0.7972806	0.4187744	-0.3744648	-139.678	54.457	38.044	0.1033754	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781926	1	OK	0.0002027	0.7347218	-0.6782954	0.0099569	-43.326	-67.219	-140.237	0.0393951	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781926	1	OK	0.2225902	-0.7965084	0.4176315	-0.3763135	-138.621	54.527	38.531	0.1058950	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781934	1	OK	0.0001993	0.7347227	-0.6782946	0.0099474	-43.327	-67.217	-140.238	0.0392662	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781934	1	OK	0.2245869	-0.7956368	0.4173801	-0.3772488	-137.680	54.541	38.999	0.1074840	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781942	1	OK	0.0001983	0.7347221	-0.6782952	0.0099470	-43.326	-67.217	-140.238	0.0392758	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781942	1	OK	0.2249722	-0.7954996	0.4153693	-0.3795210	-136.702	54.513	39.430	0.1072241	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781950	1	OK	0.0001857	0.7347212	-0.6782960	0.0099618	-43.323	-67.217	-140.237	0.0393445	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781950	1	OK	0.2245693	-0.7949161	0.4143211	-0.3821193	-135.681	54.333	39.597	0.1056561	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781958	1	OK	0.0001843	0.7347198	-0.6782974	0.0099704	-43.323	-67.218	-140.238	0.0393468	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781958	1	OK	0.2248417	-0.7951742	0.4126584	-0.3832196	-134.906	54.186	39.693	0.1056478	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781966	1	OK	0.0001823	0.7347202	-0.6782969	0.0099730	-43.323	-67.216	-140.239	0.0391933	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781966	1	OK	0.2258113	-0.7957273	0.4108442	-0.3834506	-134.315	54.234	39.893	0.1084865	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781974	1	OK	0.0001824	0.7347178	-0.6782995	0.0099742	-43.323	-67.215	-140.239	0.0391200	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781974	1	OK	0.2267685	-0.7961634	0.4084164	-0.3845724	-133.857	54.312	40.173	0.1072339	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781982	1	OK	0.0001850	0.7347184	-0.6782988	0.0099816	-43.323	-67.215	-140.239	0.0390576	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781982	1	OK	0.2260577	-0.7972711	0.4049549	-0.3863526	-133.327	54.219	40.297	0.1107059	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781990	1	OK	0.0001667	0.7347190	-0.6782978	0.0099996	-43.321	-67.214	-140.240	0.0390859	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781990	1	OK	0.2251868	-0.7988200	0.4027299	-0.3859873	-132.967	54.066	39.997	0.1099720	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	781998	1	OK	0.0001560	0.7347170	-0.6782999	0.0100060	-43.320	-67.214	-140.239	0.0391074	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	781998	1	OK	0.2258081	-0.7996471	0.4024485	-0.3842011	-132.700	53.965	39.544	0.1079564	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782006	1	OK	0.0001471	0.7347161	-0.6783008	0.0100076	-43.319	-67.213	-140.239	0.0391069	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782006	1	OK	0.2267004	-0.7998489	0.4017219	-0.3840159	-132.471	53.888	39.302	0.1100261	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782014	1	OK	0.0001386	0.7347132	-0.6783036	0.0100328	-43.318	-67.216	-140.238	0.0393138	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782014	1	OK	0.2272888	-0.7992983	0.4013064	-0.3852471	-132.236	53.757	39.110	0.1071297	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782022	1	OK	0.0001333	0.7347159	-0.6783006	0.0100390	-43.318	-67.214	-140.240	0.0390815	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782022	1	OK	0.2267438	-0.7998845	0.3983623	-0.3874010	-132.127	53.721	39.068	0.1116327	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782030	1	OK	0.0001196	0.7347136	-0.6783030	0.0100464	-43.319	-67.212	-140.243	0.0389869	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782030	1	OK	0.2242048	-0.8019470	0.3927677	-0.3903163	-132.124	53.611	38.891	0.1109596	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782038	1	OK	0.0001118	0.7347109	-0.6783058	0.0100548	-43.319	-67.212	-140.241	0.0391405	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782038	1	OK	0.2205077	-0.8041861	0.3869525	-0.3936101	-132.154	53.360	38.535	0.1088157	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782046	1	OK	0.0000981	0.7347102	-0.6783065	0.0100640	-43.319	-67.211	-140.240	0.0392578	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782046	1	OK	0.2172968	-0.8062976	0.3815458	-0.3963446	-132.346	53.124	38.199	0.1098778	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782054	1	OK	0.0000890	0.7347076	-0.6783092	0.0100693	-43.318	-67.211	-140.240	0.0393624	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782054	1	OK	0.2151889	-0.8076108	0.3778737	-0.3983340	-132.489	52.917	37.839	0.1141100	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782062	1	OK	0.0000852	0.7347059	-0.6783110	0.0100730	-43.318	-67.211	-140.240	0.0395142	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782062	1	OK	0.2145162	-0.8076898	0.3761717	-0.4001435	-132.673	52.796	37.587	0.1104888	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782070	1	OK	0.0000989	0.7347054	-0.6783116	0.0100644	-43.320	-67.210	-140.241	0.0393919	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782070	1	OK	0.2137676	-0.8081342	0.3731635	-0.4024568	-132.803	52.659	37.481	0.1115554	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782078	1	OK	0.0001085	0.7347048	-0.6783123	0.0100629	-43.322	-67.210	-140.241	0.0393109	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782078	1	OK	0.2125914	-0.8084395	0.3688325	-0.4064395	-132.902	52.720	37.535	0.1133262	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782086	1	OK	0.0001075	0.7347079	-0.6783090	0.0100627	-43.322	-67.209	-140.243	0.0391942	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782086	1	OK	0.2062204	-0.8160274	0.3523197	-0.4091983	-132.217	53.165	37.946	0.1463577	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782094	1	OK	0.0000984	0.7347091	-0.6783075	0.0100708	-43.321	-67.208	-140.244	0.0392723	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782094	1	OK	0.2019463	-0.8189971	0.3416507	-0.4144108	-132.246	53.158	38.129	0.1550432	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782102	1	OK	0.0001052	0.7347089	-0.6783078	0.0100630	-43.322	-67.208	-140.244	0.0393126	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782102	1	OK	0.2100968	-0.8082990	0.3554114	-0.4197555	-132.789	53.101	39.314	0.1134120	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782110	1	OK	0.0001183	0.7347111	-0.6783057	0.0100463	-43.324	-67.206	-140.245	0.0392012	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782110	1	OK	0.2067094	-0.8081845	0.3505122	-0.4257349	-132.388	52.966	39.800	0.1181509	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782118	1	OK	0.0001272	0.7347142	-0.6783026	0.0100339	-43.324	-67.204	-140.247	0.0390395	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782118	1	OK	0.2043594	-0.8066892	0.3495778	-0.4304475	-131.723	52.633	40.492	0.1137543	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782126	1	OK	0.0001337	0.7347127	-0.6783041	0.0100422	-43.322	-67.206	-140.246	0.0390687	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782126	1	OK	0.1999744	-0.8049988	0.3469085	-0.4377689	-130.806	52.162	41.292	0.1148027	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782134	1	OK	0.0001344	0.7347141	-0.6783026	0.0100434	-43.323	-67.205	-140.247	0.0389261	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782134	1	OK	0.1952660	-0.8019642	0.3450928	-0.4468059	-129.688	51.420	42.324	0.1171291	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782142	1	OK	0.0001333	0.7347136	-0.6783030	0.0100469	-43.323	-67.203	-140.248	0.0389485	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782142	1	OK	0.1926776	-0.7966231	0.3479396	-0.4551977	-128.388	50.414	43.495	0.1130860	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782150	1	OK	0.0001286	0.7347123	-0.6783044	0.0100478	-43.324	-67.202	-140.248	0.0390978	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782150	1	OK	0.1916336	-0.7893558	0.3548691	-0.4628843	-126.931	48.373	45.865	0.0954383	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782158	1	OK	0.0001392	0.7347106	-0.6783062	0.0100452	-43.323	-67.199	-140.251	0.0389926	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782158	1	OK	0.1861317	-0.7867702	0.3514834	-0.4720245	-126.156	48.185	45.353	0.1146892	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782166	1	OK	0.0001528	0.7347110	-0.6783059	0.0100454	-43.325	-67.201	-140.252	0.0389469	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782166	1	OK	0.1838326	-0.7819551	0.3523360	-0.4802200	-125.436	47.104	46.110	0.1099882	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782174	1	OK	0.0001694	0.7347122	-0.6783047	0.0100325	-43.327	-67.199	-140.253	0.0387025	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782174	1	OK	0.1805272	-0.7758979	0.3508257	-0.4922537	-124.705	46.135	47.284	0.1120752	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782182	1	OK	0.0001734	0.7347075	-0.6783097	0.0100421	-43.328	-67.198	-140.255	0.0387810	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782182	1	OK	0.1780687	-0.7695775	0.3517494	-0.5023090	-123.827	45.129	48.472	0.1134273	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782190	1	OK	0.0001774	0.7347083	-0.6783086	0.0100511	-43.329	-67.198	-140.255	0.0388133	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782190	1	OK	0.1783574	-0.7646939	0.3542480	-0.5078782	-123.211	44.413	49.482	0.1112557	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782198	1	OK	0.0001891	0.7347103	-0.6783065	0.0100496	-43.332	-67.196	-140.258	0.0387096	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782198	1	OK	0.1792668	-0.7604602	0.3560335	-0.5126439	-122.837	44.020	50.302	0.1121838	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782206	1	OK	0.0001986	0.7347140	-0.6783028	0.0100318	-43.334	-67.192	-140.262	0.0384789	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782206	1	OK	0.1796651	-0.7571573	0.3567325	-0.5168900	-122.643	43.821	50.945	0.1120890	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782214	1	OK	0.0002127	0.7347181	-0.6782985	0.0100192	-43.336	-67.191	-140.263	0.0383595	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782214	1	OK	0.1807942	-0.7551505	0.3576248	-0.5188119	-122.896	43.900	50.980	0.1083315	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782222	1	OK	0.0002301	0.7347237	-0.6782928	0.0099983	-43.340	-67.189	-140.265	0.0381495	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782222	1	OK	0.1802074	-0.7554422	0.3563204	-0.5194883	-123.449	44.227	50.577	0.1111598	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782230	1	OK	0.0002378	0.7347257	-0.6782907	0.0099945	-43.342	-67.189	-140.267	0.0379173	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782230	1	OK	0.1789114	-0.7556872	0.3552222	-0.5203314	-124.020	44.501	49.968	0.1102108	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782238	1	OK	0.0002423	0.7347287	-0.6782875	0.0099862	-43.344	-67.187	-140.268	0.0378800	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782238	1	OK	0.1766015	-0.7559156	0.3536522	-0.5218560	-124.438	44.788	49.437	0.1114011	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782246	1	OK	0.0002505	0.7347264	-0.6782901	0.0099802	-43.346	-67.185	-140.269	0.0378903	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782246	1	OK	0.1755786	-0.7559303	0.3511618	-0.5238578	-125.044	45.426	49.297	0.1129892	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782254	1	OK	0.0002555	0.7347252	-0.6782916	0.0099680	-43.349	-67.184	-140.269	0.0379085	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782254	1	OK	0.1758334	-0.7555004	0.3479551	-0.5265254	-125.766	46.341	49.454	0.1121465	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782262	1	OK	0.0002578	0.7347295	-0.6782870	0.0099638	-43.350	-67.185	-140.269	0.0379273	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782262	1	OK	0.1744492	-0.7555206	0.3442293	-0.5293981	-126.393	47.179	49.507	0.1134112	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782270	1	OK	0.0002571	0.7347311	-0.6782853	0.0099617	-43.349	-67.185	-140.268	0.0379047	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782270	1	OK	0.1731934	-0.7562942	0.3447043	-0.5283958	-126.978	47.826	48.914	0.1101098	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782278	1	OK	0.0002482	0.7347349	-0.6782811	0.0099643	-43.347	-67.187	-140.266	0.0378300	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782278	1	OK	0.1723888	-0.7573564	0.3471070	-0.5255569	-127.495	48.541	48.299	0.1087555	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782286	1	OK	0.0002541	0.7347333	-0.6782828	0.0099618	-43.348	-67.188	-140.265	0.0378663	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782286	1	OK	0.1707478	-0.7576701	0.3490930	-0.5243236	-127.774	49.224	48.000	0.1086039	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782294	1	OK	0.0002586	0.7347296	-0.6782871	0.0099483	-43.351	-67.186	-140.265	0.0378753	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782294	1	OK	0.1683971	-0.7579886	0.3504906	-0.5236908	-128.012	49.879	47.777	0.1102198	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782302	1	OK	0.0002424	0.7347256	-0.6782912	0.0099646	-43.348	-67.187	-140.265	0.0380061	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782302	1	OK	0.1663322	-0.7594945	0.3505415	-0.5221325	-128.471	50.567	47.317	0.1132982	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782310	1	OK	0.0002332	0.7347316	-0.6782847	0.0099628	-43.346	-67.188	-140.264	0.0379317	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782310	1	OK	0.1649004	-0.7608701	0.3492689	-0.5214363	-129.117	51.456	46.811	0.1119150	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782318	1	OK	0.0002307	0.7347294	-0.6782873	0.0099492	-43.345	-67.187	-140.264	0.0378476	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782318	1	OK	0.1650011	-0.7611712	0.3490327	-0.5211231	-129.678	52.320	46.417	0.1069243	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782326	1	OK	0.0002276	0.7347317	-0.6782850	0.0099375	-43.343	-67.187	-140.263	0.0377894	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782326	1	OK	0.1635211	-0.7621678	0.3483254	-0.5206058	-129.913	52.824	45.951	0.1089312	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782334	1	OK	0.0002161	0.7347325	-0.6782841	0.0099403	-43.341	-67.187	-140.264	0.0377672	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782334	1	OK	0.1620908	-0.7628484	0.3490594	-0.5195637	-129.930	53.081	45.330	0.1104267	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782342	1	OK	0.0002173	0.7347326	-0.6782842	0.0099309	-43.341	-67.186	-140.264	0.0376509	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782342	1	OK	0.1612035	-0.7633642	0.3505592	-0.5180702	-129.839	53.335	44.721	0.1087632	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782350	1	OK	0.0002158	0.7347331	-0.6782838	0.0099168	-43.342	-67.184	-140.266	0.0375743	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782350	1	OK	0.1614654	-0.7636078	0.3505444	-0.5176395	-129.818	53.792	44.382	0.1089346	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782358	1	OK	0.0002106	0.7347313	-0.6782857	0.0099184	-43.341	-67.183	-140.266	0.0375800	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782358	1	OK	0.1612996	-0.7641851	0.3492157	-0.5177373	-129.854	54.294	43.980	0.1115031	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782366	1	OK	0.0001968	0.7347347	-0.6782818	0.0099329	-43.339	-67.185	-140.265	0.0376681	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782366	1	OK	0.1611832	-0.7651015	0.3494835	-0.5162373	-129.879	54.701	43.340	0.1074094	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782374	1	OK	0.0001963	0.7347345	-0.6782821	0.0099297	-43.338	-67.185	-140.267	0.0376020	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782374	1	OK	0.1595267	-0.7662729	0.3495804	-0.5149471	-129.734	54.881	42.664	0.1075430	0
2	Port 12: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0	782382	1	OK	0.0002025	0.7347344	-0.6782823	0.0099198	-43.339	-67.184	-140.266	0.0375326	0	Port 10: NDI-MF2 610060   CAE0-L00044  s/n:3A3BC400 Channel:0	782382	1	OK	0.1575495	-0.7667409	0.3497069	-0.5147734	-129.365	54.889	42.180	0.1082089	0
