Tools,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458142,1,OK,0.0057941,-0.6861323,0.7268718,0.0290917,-112.029,56.356,-142.814,0.0326931,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458142,1,OK,-0.0961375,0.5946479,-0.7113591,0.3621044,-106.651,15.170,32.055,0.1746584,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458150,1,OK,0.0057965,-0.6861373,0.7268668,0.0290961,-112.029,56.354,-142.813,0.0326164,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458150,1,OK,-0.0921374,0.5999019,-0.7069169,0.3631762,-106.481,14.593,31.964,0.1589207,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458158,1,OK,0.0057866,-0.6861467,0.7268579,0.0290996,-112.027,56.351,-142.811,0.0324237,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458158,1,OK,-0.0896161,0.5991538,-0.7069938,0.3648883,-105.801,14.048,31.746,0.1699757,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458166,1,OK,0.0057678,-0.6861420,0.7268619,0.0291144,-112.028,56.353,-142.810,0.0321985,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458166,1,OK,-0.0836152,0.6020757,-0.7037622,0.3677393,-105.022,13.263,31.506,0.1600442,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458174,1,OK,0.0057535,-0.6861393,0.7268643,0.0291210,-112.029,56.353,-142.809,0.0321183,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458174,1,OK,-0.0748612,0.6059320,-0.6992828,0.3718143,-104.024,12.234,31.177,0.1558420,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458182,1,OK,0.0057406,-0.6861444,0.7268596,0.0291222,-112.031,56.352,-142.810,0.0323048,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458182,1,OK,-0.0664557,0.6127643,-0.6923263,0.3752170,-103.151,10.828,31.136,0.1301204,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458190,1,OK,0.0056963,-0.6861566,0.7268479,0.0291360,-112.034,56.349,-142.815,0.0321617,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458190,1,OK,-0.0632282,0.6150661,-0.6891456,0.3778549,-102.196,9.640,31.428,0.1217986,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458198,1,OK,0.0056665,-0.6861594,0.7268453,0.0291384,-112.038,56.349,-142.818,0.0322290,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458198,1,OK,-0.0582194,0.6169714,-0.6854952,0.3821691,-101.103,8.635,31.937,0.1231292,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458206,1,OK,0.0056307,-0.6861581,0.7268462,0.0291539,-112.042,56.351,-142.819,0.0322435,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458206,1,OK,-0.0526680,0.6236491,-0.6773298,0.3866682,-100.138,7.405,32.748,0.1239522,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458214,1,OK,0.0055811,-0.6861746,0.7268298,0.0291839,-112.046,56.352,-142.823,0.0321092,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458214,1,OK,-0.0537422,0.6235515,-0.6749271,0.3908565,-99.253,6.197,33.740,0.1241043,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458222,1,OK,0.0055360,-0.6861706,0.7268325,0.0292211,-112.051,56.356,-142.826,0.0317587,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458222,1,OK,-0.0493171,0.6283744,-0.6682084,0.3952352,-98.285,5.213,34.941,0.1298693,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458230,1,OK,0.0054924,-0.6861707,0.7268322,0.0292329,-112.055,56.357,-142.829,0.0317158,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458230,1,OK,-0.0512981,0.6261733,-0.6667782,0.4008519,-97.274,4.081,36.151,0.1263622,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458238,1,OK,0.0054584,-0.6861760,0.7268270,0.0292431,-112.058,56.357,-142.831,0.0318461,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458238,1,OK,-0.0483331,0.6264083,-0.6629157,0.4072092,-96.174,3.323,37.168,0.1251110,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458246,1,OK,0.0054289,-0.6861877,0.7268159,0.0292504,-112.060,56.356,-142.832,0.0318485,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458246,1,OK,-0.0489184,0.6272471,-0.6600398,0.4105065,-95.542,2.239,37.947,0.1235709,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458254,1,OK,0.0053949,-0.6861786,0.7268236,0.0292801,-112.066,56.362,-142.834,0.0317271,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458254,1,OK,-0.0502465,0.6248415,-0.6599641,0.4141204,-94.746,1.088,38.566,0.1198203,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458262,1,OK,0.0053579,-0.6861796,0.7268221,0.0292979,-112.070,56.364,-142.837,0.0317190,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458262,1,OK,-0.1160781,0.5438349,-0.7205448,0.4142278,-94.752,-2.158,39.785,0.2120800,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458270,1,OK,0.0053320,-0.6861854,0.7268162,0.0293168,-112.072,56.367,-142.840,0.0315926,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458270,1,OK,-0.0380249,0.6245767,-0.6502199,0.4308969,-92.442,-2.138,40.068,0.1050178,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458278,1,OK,0.0053014,-0.6861918,0.7268097,0.0293317,-112.075,56.369,-142.841,0.0314362,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458278,1,OK,-0.0357272,0.6225990,-0.6475092,0.4379794,-91.556,-3.818,41.109,0.1011482,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458286,1,OK,0.0052697,-0.6861924,0.7268083,0.0293593,-112.079,56.371,-142.844,0.0313870,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458286,1,OK,-0.0375876,0.6135299,-0.6497569,0.4471960,-90.593,-6.007,42.526,0.0897233,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458294,1,OK,0.0052498,-0.6861787,0.7268204,0.0293829,-112.082,56.377,-142.844,0.0312596,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458294,1,OK,-0.0235577,0.6123732,-0.6397510,0.4638564,-89.139,-9.044,44.546,0.0903926,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458302,1,OK,0.0052165,-0.6861893,0.7268092,0.0294192,-112.083,56.378,-142.844,0.0308967,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458302,1,OK,-0.0046653,0.6094662,-0.6301207,0.4811207,-87.821,-12.309,46.579,0.0883577,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458310,1,OK,0.0051904,-0.6861887,0.7268080,0.0294656,-112.085,56.382,-142.843,0.0308071,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458310,1,OK,-0.0013167,0.6044745,-0.6301803,0.4873209,-86.891,-15.173,47.980,0.0846435,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458318,1,OK,0.0051606,-0.6861851,0.7268096,0.0295160,-112.086,56.386,-142.841,0.0304897,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458318,1,OK,0.0011716,0.5991904,-0.6305159,0.4933753,-85.729,-17.795,49.465,0.0829897,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458326,1,OK,0.0051318,-0.6861792,0.7268133,0.0295672,-112.086,56.389,-142.839,0.0302678,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458326,1,OK,0.0077478,0.5924160,-0.6276698,0.5049890,-84.248,-20.691,51.446,0.0788215,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458334,1,OK,0.0051421,-0.6861852,0.7268062,0.0296000,-112.086,56.390,-142.838,0.0302957,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458334,1,OK,0.0141710,0.5869978,-0.6255042,0.5137872,-82.827,-23.013,53.030,0.0816416,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458342,1,OK,0.0051553,-0.6861742,0.7268146,0.0296464,-112.083,56.395,-142.831,0.0301535,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458342,1,OK,0.0134901,0.5840519,-0.6254107,0.5172647,-81.577,-25.089,54.129,0.0803779,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458350,1,OK,0.0051716,-0.6861586,0.7268272,0.0296960,-112.081,56.401,-142.823,0.0300422,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458350,1,OK,0.0179893,0.5802485,-0.6240865,0.5229763,-80.197,-27.049,55.482,0.0838672,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458358,1,OK,0.0051859,-0.6861427,0.7268397,0.0297542,-112.077,56.406,-142.816,0.0298598,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458358,1,OK,0.0231238,0.5758022,-0.6246608,0.5269877,-78.888,-29.163,56.585,0.0871996,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458366,1,OK,0.0051961,-0.6861344,0.7268454,0.0298052,-112.070,56.406,-142.807,0.0294116,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458366,1,OK,0.0244707,0.5719435,-0.6265322,0.5289038,-77.694,-31.154,57.416,0.0871597,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458374,1,OK,0.0052237,-0.6861351,0.7268435,0.0298321,-112.064,56.405,-142.798,0.0296319,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458374,1,OK,0.0279701,0.5687422,-0.6263486,0.5323884,-76.553,-32.915,58.278,0.0906611,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458382,1,OK,0.0052835,-0.6861211,0.7268561,0.0298358,-112.059,56.408,-142.789,0.0301570,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458382,1,OK,0.0337804,0.5651544,-0.6265644,0.5356086,-75.437,-34.613,58.904,0.0952051,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458390,1,OK,0.0053208,-0.6861148,0.7268610,0.0298541,-112.052,56.406,-142.783,0.0300230,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458390,1,OK,0.0343682,0.5625693,-0.6298646,0.5344204,-74.502,-35.686,58.837,0.1025687,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458398,1,OK,0.0053526,-0.6861062,0.7268680,0.0298743,-112.047,56.407,-142.778,0.0299892,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458398,1,OK,0.0320618,0.5626536,-0.6328528,0.5309334,-73.778,-36.258,58.420,0.1014309,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458406,1,OK,0.0053890,-0.6860932,0.7268795,0.0298868,-112.042,56.410,-142.769,0.0299859,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458406,1,OK,0.0311789,0.5592274,-0.6361043,0.5307201,-73.170,-37.018,58.163,0.0934001,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458414,1,OK,0.0054145,-0.6860822,0.7268891,0.0299009,-112.036,56.411,-142.761,0.0299763,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458414,1,OK,0.0339500,0.5563133,-0.6375979,0.5318193,-72.423,-37.967,58.006,0.0941658,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458422,1,OK,0.0054362,-0.6860707,0.7268993,0.0299130,-112.031,56.411,-142.756,0.0299576,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458422,1,OK,0.0355607,0.5542114,-0.6398375,0.5312184,-71.708,-38.812,57.716,0.0951608,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458430,1,OK,0.0054532,-0.6860649,0.7269048,0.0299105,-112.027,56.410,-142.751,0.0301526,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458430,1,OK,0.0355303,0.5530081,-0.6419599,0.5299124,-71.027,-39.660,57.421,0.0959827,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458438,1,OK,0.0054697,-0.6860657,0.7269041,0.0299047,-112.023,56.409,-142.747,0.0303521,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458438,1,OK,0.0346797,0.5506947,-0.6443033,0.5295337,-70.283,-40.459,57.442,0.0941796,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458446,1,OK,0.0055011,-0.6860568,0.7269129,0.0298905,-112.021,56.411,-142.743,0.0307709,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458446,1,OK,0.0351309,0.5478729,-0.6452451,0.5312814,-69.473,-41.397,57.840,0.0949165,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458454,1,OK,0.0055115,-0.6860537,0.7269159,0.0298870,-112.017,56.408,-142.740,0.0306003,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458454,1,OK,0.0388936,0.5464913,-0.6439798,0.5339705,-68.650,-42.487,58.512,0.0952744,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458462,1,OK,0.0055106,-0.6860458,0.7269233,0.0298902,-112.013,56.406,-142.736,0.0305892,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458462,1,OK,0.0426301,0.5416166,-0.6450605,0.5373370,-67.854,-43.812,59.113,0.0962919,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458470,1,OK,0.0055226,-0.6860324,0.7269356,0.0298944,-112.011,56.409,-142.731,0.0306829,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458470,1,OK,0.0425491,0.5355066,-0.6488328,0.5389232,-66.817,-44.921,59.623,0.0952932,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458478,1,OK,0.0055460,-0.6860196,0.7269479,0.0298840,-112.009,56.410,-142.727,0.0309132,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458478,1,OK,0.0377213,0.5288783,-0.6535748,0.5400970,-65.693,-45.784,60.305,0.0940893,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458486,1,OK,0.0055436,-0.6860212,0.7269463,0.0298861,-112.006,56.406,-142.727,0.0308275,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458486,1,OK,0.0332305,0.5240462,-0.6582363,0.5394407,-64.224,-46.189,60.823,0.0944479,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458494,1,OK,0.0055540,-0.6860101,0.7269575,0.0298681,-112.004,56.405,-142.723,0.0310610,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458494,1,OK,0.0252956,0.5202466,-0.6647426,0.5355566,-62.569,-46.231,61.239,0.0869761,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458502,1,OK,0.0055551,-0.6860053,0.7269624,0.0298592,-112.003,56.406,-142.719,0.0312948,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458502,1,OK,0.0113088,0.5144047,-0.6737663,0.5303762,-60.861,-45.915,61.530,0.0836398,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458510,1,OK,0.0055584,-0.6860022,0.7269653,0.0298591,-112.001,56.405,-142.718,0.0311569,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458510,1,OK,0.0030393,0.5108118,-0.6783931,0.5280577,-59.174,-45.538,62.425,0.0856893,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458518,1,OK,0.0055608,-0.6859970,0.7269704,0.0298543,-111.999,56.403,-142.715,0.0310933,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458518,1,OK,-0.0034022,0.5073560,-0.6818943,0.5268761,-57.566,-45.552,63.239,0.0847108,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458526,1,OK,0.0055431,-0.6860004,0.7269673,0.0298550,-111.997,56.400,-142.716,0.0309410,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458526,1,OK,-0.0119280,0.5035841,-0.6866663,0.5241662,-55.939,-45.279,63.724,0.0844216,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458534,1,OK,0.0055508,-0.6859886,0.7269785,0.0298514,-111.997,56.402,-142.712,0.0311976,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458534,1,OK,-0.0223835,0.5001368,-0.6927853,0.5190478,-54.465,-44.972,63.697,0.0864115,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458542,1,OK,0.0055491,-0.6859818,0.7269848,0.0298540,-111.996,56.405,-142.709,0.0310731,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458542,1,OK,-0.0313670,0.4935145,-0.6997522,0.5155642,-53.277,-44.774,63.442,0.0852462,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458550,1,OK,0.0055304,-0.6859830,0.7269840,0.0298499,-111.994,56.402,-142.710,0.0310419,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458550,1,OK,-0.0404495,0.4877306,-0.7062663,0.5115376,-52.236,-44.418,62.969,0.0872522,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458558,1,OK,0.0055165,-0.6859863,0.7269815,0.0298372,-111.994,56.401,-142.709,0.0312385,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458558,1,OK,-0.0571871,0.4782608,-0.7178533,0.5026758,-51.130,-43.283,61.804,0.0876724,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458566,1,OK,0.0055084,-0.6859791,0.7269891,0.0298173,-111.995,56.403,-142.705,0.0316806,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458566,1,OK,-0.0838156,0.4608248,-0.7359062,0.4889351,-50.117,-41.923,60.185,0.0810722,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458574,1,OK,0.0054831,-0.6859882,0.7269810,0.0298119,-111.994,56.401,-142.706,0.0316192,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458574,1,OK,-0.1072480,0.4425727,-0.7510864,0.4780130,-49.023,-40.331,58.968,0.0814061,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458582,1,OK,0.0054624,-0.6859953,0.7269754,0.0297910,-111.992,56.398,-142.709,0.0316263,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458582,1,OK,-0.1264713,0.4308331,-0.7603316,0.4693440,-47.927,-38.735,58.319,0.0776157,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458590,1,OK,0.0054463,-0.6859894,0.7269816,0.0297767,-111.991,56.398,-142.710,0.0317450,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458590,1,OK,-0.1406521,0.4219402,-0.7665353,0.4632571,-46.723,-36.968,58.313,0.0743135,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458598,1,OK,0.0054404,-0.6859770,0.7269938,0.0297652,-111.991,56.402,-142.708,0.0320240,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458598,1,OK,-0.1508562,0.4169122,-0.7696666,0.4593909,-45.470,-35.410,58.779,0.0764657,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458606,1,OK,0.0054559,-0.6859669,0.7270044,0.0297365,-111.989,56.404,-142.706,0.0321691,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458606,1,OK,-0.1632527,0.4106825,-0.7722744,0.4563778,-44.164,-34.043,59.577,0.0762583,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458614,1,OK,0.0054526,-0.6859750,0.7269981,0.0297057,-111.987,56.401,-142.711,0.0320625,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458614,1,OK,-0.1744564,0.4062505,-0.7735653,0.4540068,-42.968,-32.819,60.386,0.0762129,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458622,1,OK,0.0054469,-0.6859797,0.7269947,0.0296800,-111.987,56.397,-142.715,0.0323221,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458622,1,OK,-0.1796104,0.4050804,-0.7726179,0.4546554,-41.945,-32.057,60.986,0.0755663,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458630,1,OK,0.0054672,-0.6859758,0.7269994,0.0296504,-111.987,56.398,-142.714,0.0324939,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458630,1,OK,-0.1803344,0.4046413,-0.7711402,0.4572612,-41.069,-31.647,61.223,0.0798877,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458638,1,OK,0.0054730,-0.6859685,0.7270066,0.0296418,-111.986,56.399,-142.717,0.0322693,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458638,1,OK,-0.1844068,0.4026021,-0.7725397,0.4550693,-40.521,-31.284,61.151,0.0780637,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458646,1,OK,0.0054941,-0.6859737,0.7270023,0.0296236,-111.983,56.396,-142.721,0.0320354,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458646,1,OK,-0.1897326,0.4010650,-0.7748190,0.4503376,-40.347,-30.675,60.915,0.0759571,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458654,1,OK,0.0055239,-0.6859614,0.7270144,0.0296066,-111.983,56.398,-142.721,0.0321012,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458654,1,OK,-0.1931795,0.3978081,-0.7780542,0.4461637,-40.359,-30.165,60.431,0.0754184,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458662,1,OK,0.0055476,-0.6859499,0.7270247,0.0296134,-111.984,56.401,-142.722,0.0319375,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458662,1,OK,-0.1949322,0.3955973,-0.7812515,0.4417583,-40.679,-29.495,59.778,0.0743179,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458670,1,OK,0.0055681,-0.6859490,0.7270260,0.0295992,-111.986,56.402,-142.725,0.0319142,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458670,1,OK,-0.1985601,0.3943587,-0.7856699,0.4333335,-41.295,-28.446,58.934,0.0758109,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458678,1,OK,0.0055776,-0.6859574,0.7270189,0.0295795,-111.985,56.402,-142.731,0.0318084,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458678,1,OK,-0.2057006,0.3899560,-0.7911203,0.4239696,-42.133,-27.162,58.052,0.0722051,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458686,1,OK,0.0055725,-0.6859656,0.7270118,0.0295650,-111.990,56.403,-142.738,0.0320599,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458686,1,OK,-0.2086000,0.3882786,-0.7941437,0.4184036,-42.978,-25.940,57.209,0.0730921,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1458694,1,OK,0.0055660,-0.6859593,0.7270182,0.0295527,-111.995,56.407,-142.739,0.0323421,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1458694,1,OK,-0.2081559,0.3880314,-0.7965520,0.4142554,-43.933,-25.039,56.237,0.0733861,0
